,Latitude,Longitude,Elevation,RSRP,RSRQ,SNR
9458,12.902802,77.504258,754,-117,-20,0
9459,12.902785,77.504257,753,-117,-20,0
9460,12.902785,77.504257,753,-117,-20,0
9461,12.902768,77.504258,751,-117,-20,0
9462,12.902755,77.504258,751,-117,-20,0
9463,12.902755,77.504258,751,-117,-20,0
9464,12.90274,77.504257,750,-117,-20,0
9465,12.90274,77.504257,750,-117,-20,0
9466,12.902723,77.504255,748,-117,-20,0
9467,12.902723,77.504255,748,-117,-20,0
9468,12.902723,77.504255,748,-117,-20,0
9469,12.902723,77.504268,747,-117,-20,0
9470,12.902723,77.50428,745,-117,-20,0
9471,12.902713,77.504278,745,-117,-20,0
9472,12.902698,77.504287,746,-117,-20,0
9473,12.902687,77.50429,746,-117,-20,0
9474,12.902677,77.504292,747,-117,-20,0
9475,12.902667,77.504305,747,-117,-20,0
9476,12.902662,77.504313,747,-117,-20,0
9477,12.902645,77.504303,747,-117,-20,0
9478,12.902633,77.504295,747,-117,-20,0
9479,12.902623,77.50429,747,-117,-20,0
9480,12.902615,77.504283,747,-117,-20,0
9481,12.902615,77.504283,747,-117,-20,0
9482,12.902615,77.504283,747,-117,-20,0
9483,12.902602,77.504272,747,-117,-20,0
9484,12.902592,77.504265,746,-117,-20,0
9485,12.902592,77.504265,746,-117,-20,0
9486,12.902582,77.504263,746,-117,-20,0
9487,12.902582,77.504263,746,-117,-20,0
9488,12.902572,77.504253,746,-117,-20,0
9489,12.902572,77.504253,746,-117,-20,0
9490,12.90256,77.504238,746,-117,-20,0
9491,12.902555,77.504228,746,-117,-20,0
9492,12.902555,77.504228,746,-117,-20,0
9493,12.902545,77.504232,746,-117,-20,0
9494,12.902545,77.504232,746,-117,-20,0
9495,12.902535,77.504232,746,-117,-20,0
9496,12.902525,77.50423,746,-117,-20,0
9497,12.902525,77.50423,746,-117,-20,0
9498,12.902525,77.50423,746,-117,-20,0
9499,12.902512,77.504218,746,-117,-20,0
9500,12.902502,77.504203,746,-117,-20,0
9501,12.902502,77.504203,746,-117,-20,0
9502,12.902483,77.504207,746,-117,-20,0
9503,12.902468,77.504205,746,-117,-20,0
9504,12.902468,77.504205,746,-117,-20,0
9505,12.902452,77.504203,747,-117,-20,0
9506,12.902437,77.504202,747,-117,-20,0
9507,12.902437,77.504202,747,-117,-20,0
9508,12.902417,77.504207,747,-117,-20,0
9509,12.902417,77.504207,747,-117,-20,0
9510,12.902395,77.504207,748,-117,-20,0
9511,12.902395,77.504207,748,-117,-20,0
9512,12.902383,77.504208,748,-117,-20,0
9513,12.902383,77.504208,748,-117,-20,0
9514,12.902383,77.504208,748,-117,-20,0
9515,12.902365,77.504205,748,-117,-20,0
9516,12.902348,77.504207,749,-117,-20,0
9517,12.902335,77.50421,749,-117,-20,0
9518,12.902332,77.504197,750,-117,-20,0
9519,12.90232,77.504202,750,-117,-20,0
9520,12.902307,77.504193,751,-117,-20,0
9521,12.902305,77.504183,751,-117,-20,0
9522,12.902293,77.50417,751,-117,-20,0
9523,12.902285,77.504162,751,-117,-20,0
9524,12.902277,77.504155,751,-117,-20,0
9525,12.902267,77.504152,752,-117,-20,0
9526,12.902267,77.504152,752,-117,-20,0
9527,12.90226,77.504145,752,-117,-20,0
9528,12.902252,77.504135,752,-117,-20,0
9529,12.902252,77.504135,752,-117,-20,0
9530,12.902237,77.504105,752,-117,-20,0
9531,12.902227,77.504083,753,-117,-20,0
